site,title,instructor,description,url,price,tags,rating,thumbnail_url,is_package,is_free,enrollment_count
인프런,Node.js로 웹 크롤링하기,조현영,,https://www.inflearn.com/course/%ED%81%AC%EB%A1%A4%EB%A7%81,50000,"데이터 수집,처리,웹 개발,javascript,node.js,웹 크롤링,puppeteer,중급이상,인프런",4.838709677419355,https://cdn.inflearn.com/wp-content/uploads/jhy_crawler.jpg,False,False,0.0
인프런,파이썬을 활용한 선형대수학 - NumPy와 SciPy의 활용,조범희 (타블렛깎는노인),,https://www.inflearn.com/course/%EC%84%A0%ED%98%95%EB%8C%80%EC%88%98%ED%95%99,50000,"수학,프로그래밍 언어,선형대수학,행렬,초급,인프런",5.0,https://cdn.inflearn.com/wp-content/uploads/linear2_5.jpg,False,False,0.0
인프런,Kevin의 알기 쉬운 Java 개발자 로드맵 이야기,Kevin,,https://www.inflearn.com/course/java-4,0,"교양,기타,java,입문,인프런",4.760683760683761,https://cdn.inflearn.com/wp-content/uploads/java22.jpg,False,False,0.0
인프런,클라우드 서비스 AWS,Egoing Lee,,https://www.inflearn.com/course/aws-2,0,"데브옵스,인프라,클라우드,aws,초급,인프런",4.873303167420814,https://cdn.inflearn.com/wp-content/uploads/AWS-1.png,False,False,0.0
인프런,Javascript ES6+ 제대로 알아보기 - 중급,정재남,,https://www.inflearn.com/course/es6-2,45000,"프로그래밍 언어,웹 개발,프론트엔드,javascript,es6,중급이상,인프런",4.829268292682927,https://cdn.inflearn.com/wp-content/uploads/jjn_es62.jpg,False,False,0.0
인프런,윤재성의 Node.js 서버 프로그래밍 과정,소프트캠퍼스,,https://www.inflearn.com/course/node-js,20000,"백엔드,프로그래밍 언어,node.js,초급,인프런",4.642857142857143,https://cdn.inflearn.com/wp-content/uploads/node.js_server2.jpg,False,False,0.0
인프런,Node.js - Express,Egoing Lee,,https://www.inflearn.com/course/node-js-express,0,"백엔드,웹 개발,express,중급이상,인프런",4.853658536585366,https://cdn.inflearn.com/wp-content/uploads/web2_express-2.jpg,False,False,0.0
인프런,안드로이드 공식 언어 : 코틀린(Kotlin) 시작하기,Tae-hwan kwon,,https://www.inflearn.com/course/next-android-kotlin,20000,"모바일 앱 개발,프로그래밍 언어,android,kotlin,초급,인프런",4.090909090909091,https://cdn.inflearn.com/wp-content/uploads/kotlin-1.jpg,False,False,0.0
인프런,객체 지향 프로그래밍 입문,최범균,,https://www.inflearn.com/course/%EA%B0%9D%EC%B2%B4-%EC%A7%80%ED%96%A5-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EC%9E%85%EB%AC%B8,18000,"교양,기타,객체지향,초급,인프런",4.922330097087379,https://cdn.inflearn.com/public/courses/174004/cover/75bb11f4-992d-4278-a205-16d5abc0caaa/eng.png,False,False,0.0
인프런,누구든지 하는 리액트: 초심자를 위한 react 핵심 강좌,velopert(김 민준),,https://www.inflearn.com/course/react-velopert,15000,"프론트엔드,웹 개발,javascript,react,초급,인프런",4.748587570621469,https://cdn.inflearn.com/wp-content/uploads/react_velopert2.png,False,False,0.0
인프런,견고한 JS 소프트웨어 만들기,김정환,,https://www.inflearn.com/course/tdd-%EA%B2%AC%EA%B3%A0%ED%95%9C-%EC%86%8C%ED%94%84%ED%8A%B8%EC%9B%A8%EC%96%B4-%EB%A7%8C%EB%93%A4%EA%B8%B0,25000,"프로그래밍 언어,웹 개발,프론트엔드,tdd,중급이상,인프런",4.755813953488372,https://cdn.inflearn.com/wp-content/uploads/software-1.jpg,False,False,0.0
인프런,WEB2 - Domain Name System,Egoing Lee,,https://www.inflearn.com/course/web2-domain,0,"시스템,데브옵스,인프라,도메인,초급,인프런",4.916666666666667,https://cdn.inflearn.com/wp-content/uploads/web2_domain.jpg,False,False,0.0
인프런,WEB2 - Python 기초,Egoing Lee,,https://www.inflearn.com/course/web2-python,0,"프로그래밍 언어,python,초급,인프런",4.97872340425532,https://cdn.inflearn.com/wp-content/uploads/python-2.jpg,False,False,0.0
인프런,마인크래프트 게임을 활용한 파이썬 프로그래밍 완벽 이해,보안프로젝트,,https://www.inflearn.com/course/%EB%A7%88%EC%9D%B8%ED%81%AC%EB%9E%98%ED%94%84%ED%8A%B8-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D,50000,"게임 프로그래밍,프로그래밍 언어,게임 개발,python,입문,인프런",4.666666666666667,https://cdn.inflearn.com/wp-content/uploads/minecraft2.png,False,False,0.0
인프런,모두를 위한 딥러닝 - Deep Reinforcement Learning,Sung Kim,,https://www.inflearn.com/course/reinforcement-learning,0,"인공지능,데이터 사이언스,딥러닝,강화학습,중급이상,인프런",5.0,https://cdn.inflearn.com/wp-content/uploads/rl.jpg,False,False,0.0
인프런,보안 전문가를 위한 파워쉘,보안프로젝트,,https://www.inflearn.com/course/%EB%B3%B4%EC%95%88-%EC%A0%84%EB%AC%B8%EA%B0%80%EB%A5%BC-%EC%9C%84%ED%95%9C-%ED%8C%8C%EC%9B%8C%EC%89%98,100000,"보안,시스템,데브옵스,인프라,powershell,초급,인프런",4.72093023255814,https://cdn.inflearn.com/wp-content/uploads/powershell.jpg,False,False,0.0
인프런,생활코딩 - Linux,Egoing Lee,,https://www.inflearn.com/course/%EC%83%9D%ED%99%9C%EC%BD%94%EB%94%A9-%EB%A6%AC%EB%88%85%EC%8A%A4-%EA%B0%95%EC%A2%8C,0,"시스템,데브옵스,인프라,linux,초급,인프런",4.926724137931035,https://cdn.inflearn.com/wp-content/uploads/linux-1.jpg,False,False,0.0
인프런,Node.js로 데이터베이스 다루고 웹 애플리케이션 만들기,Egoing Lee,,https://www.inflearn.com/course/node-js-database,0,"데이터베이스,웹 개발,백엔드,node.js,초급,인프런",4.859375,https://cdn.inflearn.com/wp-content/uploads/nodedata.jpg,False,False,0.0
인프런,Node.js를 이용해 웹 애플리케이션 만들기,Egoing Lee,,https://www.inflearn.com/course/nodejs-%EA%B0%95%EC%A2%8C-%EC%83%9D%ED%99%9C%EC%BD%94%EB%94%A9,0,"백엔드,웹 개발,node.js,초급,인프런",4.953431372549019,https://cdn.inflearn.com/wp-content/uploads/nodejs_open.jpg,False,False,0.0
인프런,iOS9 & Swift2 12개 앱을 만들면서 배우는 아이폰 앱 개발,최강사,,https://www.inflearn.com/course/ios9-swift2-%EC%95%84%EC%9D%B4%ED%8F%B0-%EA%B0%9C%EB%B0%9C,50000,"모바일 앱 개발,ios,swift,초급,인프런",4.941176470588236,https://cdn.inflearn.com/wp-content/uploads/ios9_2.jpg,False,False,0.0
인프런,"인터넷 기본 도메인 , 호스트, 포워딩 알아보기",Egoing Lee,,https://www.inflearn.com/course/%EC%9D%B8%ED%84%B0%EB%84%B7-%EA%B8%B0%EB%B3%B8-%EB%8F%84%EB%A9%94%EC%9D%B8-%ED%98%B8%EC%8A%A4%ED%8A%B8-%ED%8F%AC%EC%9B%8C%EB%94%A9-%EC%95%8C%EC%95%84%EB%B3%B4%EA%B8%B0,0,"데브옵스,인프라,교양,기타,도메인,입문,인프런",4.898305084745763,https://cdn.inflearn.com/wp-content/uploads/Creative-process-technology-devices.jpg,False,False,0.0
인프런,생활코딩 - 정규표현식,Egoing Lee,,https://www.inflearn.com/course/%EC%83%9D%ED%99%9C%EC%BD%94%EB%94%A9-%EC%A0%95%EA%B7%9C%ED%91%9C%ED%98%84%EC%8B%9D,0,"프로그래밍 언어,교양,기타,정규식,초급,인프런",4.899159663865547,https://cdn.inflearn.com/wp-content/uploads/re.png,False,False,0.0
인프런,생활코딩 - HTML 기초,Egoing Lee,,https://www.inflearn.com/course/html-%EA%B8%B0%EC%B4%88,0,"웹 개발,웹 퍼블리싱,html/css,입문,인프런",4.847682119205298,https://cdn.inflearn.com/wp-content/uploads/html.png,False,False,0.0
인프런,따라하면서 배우는 웹애플리케이션 만들기,Egoing Lee,,https://www.inflearn.com/course/%EC%9B%B9%EC%96%B4%ED%94%8C%EB%A6%AC%EC%BC%80%EC%9D%B4%EC%85%98-%EA%B0%95%EC%A2%8C,0,"풀스택,웹 개발,html/css,php,입문,인프런",4.987341772151899,https://cdn.inflearn.com/wp-content/uploads/web3-1.png,False,False,0.0
인프런,컴퓨터/전산개론: 소개편 - 컴퓨터의 역할,출장중년,,https://www.inflearn.com/course/%EC%BB%B4%ED%93%A8%ED%84%B0%EA%B8%B0%EC%B4%88-%EC%A0%84%EC%82%B0%EA%B0%9C%EB%A1%A0-0,0,"교양,기타,컴퓨터 구조,computer-science,컴퓨터 구조,입문,인프런",5.0,https://cdn.inflearn.com/public/courses/330849/cover/12d1380c-19ab-477a-8ec1-2e7aa028e2dc/%EC%8A%AC%EB%9D%BC%EC%9D%B4%EB%93%9C10.JPG,False,False,0.0
인프런,3. 웹개발 코스 [Enterprise Architecture(EA) X 전자정부프레임워크],개발자Park,,https://www.inflearn.com/course/%EC%9B%B9%EA%B0%9C%EB%B0%9C-%EC%BD%94%EC%8A%A4-ea-%EC%A0%84%EC%9E%90%EC%A0%95%EB%B6%80-%ED%94%84%EB%A0%88%EC%9E%84%EC%9B%8C%ED%81%AC,70000,"백엔드,웹 개발,enterprise architecture,전자정부프레임워크,spring,중급이상,인프런",0.0,https://cdn.inflearn.com/public/courses/330831/cover/2561bcbe-b4cf-423a-b4ad-68dd314bc63b/330831-eng.png,False,False,0.0
인프런,"필요할 때 찾아 쓰는 SQL 쿼리북, Part I",소프트웨어알림장,,https://www.inflearn.com/course/%ED%95%84%EC%9A%94%ED%95%A0%EB%95%8C-%EC%B0%BE%EC%95%84%EC%93%B0%EB%8A%94-sql%EC%BF%BC%EB%A6%AC%EB%B6%81-part-1,21000,"데이터베이스,데이터 분석,sql,mariadb,heidisql,초급,인프런",0.0,https://cdn.inflearn.com/public/courses/330784/cover/0e634eef-3b6b-454f-a823-7e4e04364012/0301_SQLQueryBook_Title.png,False,False,0.0
인프런,빠른 취업을 위한 프론트엔드 로드맵,양동준,,https://www.inflearn.com/course/%EA%B0%9C%EB%B0%9C-%EC%B4%88%EB%B3%B4-%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EB%A1%9C%EB%93%9C%EB%A7%B5-%EB%8B%A4%EC%9E%87%EC%86%8C,30000,"취업,이직,프론트엔드,면접,포트폴리오,온라인 교육,입문,인프런",5.0,https://cdn.inflearn.com/public/courses/330716/cover/d62667a1-1a9c-4db5-8782-5c11cf2d44d5/main-8.png,False,False,0.0
인프런,따라하면서 배우는 3D Human Pose Estimation과 실전 프로젝트,따라쟁이,,https://www.inflearn.com/course/%EC%8B%A4%EC%A0%84-3d-%EC%9D%B8%EA%B0%84-%ED%8F%AC%EC%A6%88%EC%B6%94%EC%A0%95,110000,"인공지능,데이터 사이언스,pose-estimation,object-detection,딥러닝,컴퓨터 비전,초급,인프런",5.0,https://cdn.inflearn.com/public/courses/330543/cover/d74e9e81-6612-4f58-9a76-f7991030d406/330543-eng.png,False,False,0.0
인프런,Do it! 알고리즘 코딩테스트 with JAVA,하루코딩,,https://www.inflearn.com/course/%EB%91%90%EC%9E%87-%EC%95%8C%EA%B3%A0%EB%A6%AC%EC%A6%98-%EC%BD%94%EB%94%A9%ED%85%8C%EC%8A%A4%ED%8A%B8-%EC%9E%90%EB%B0%94,0,"알고리즘,자료구조,코딩 테스트,java,알고리즘,초급,인프런",5.0,https://cdn.inflearn.com/public/courses/330462/cover/cda05a44-7f33-4a36-8e51-3908af4140db/330462-eng.png,False,False,0.0
인프런,"데이터지도 ERD를 그려보자, MySQL 워크벤치",소프트웨어알림장,,https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0%EC%A7%80%EB%8F%84-erd-mysql-%EC%9B%8C%ED%81%AC%EB%B2%A4%EC%B9%98,21000,"데이터베이스,mysql-workbench,erd,초급,인프런",0.0,https://cdn.inflearn.com/public/courses/330429/cover/5d324e72-5691-4465-80f4-070c31e1cb82/330429-eng.jpg,False,False,0.0
인프런,[투씨드 클라쓰] Jira Cloud Runbook - Jira Cloud의 구성부터 관리까지,투씨드 클라쓰,,https://www.inflearn.com/course/%EC%A7%80%EB%9D%BC-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EA%B5%AC%EC%84%B1-%EA%B4%80%EB%A6%AC,0,"개발 도구,기획,전략,pm,issue-tracking,jira,jira cloud,초급,인프런",5.0,https://cdn.inflearn.com/public/courses/330372/cover/9ef81123-9308-4adf-a22d-8619532ba064/330372-eng.png,False,False,0.0
인프런,Do it! C# 프로그래밍 입문,메이커멘토,,https://www.inflearn.com/course/%EB%91%90%EC%9E%87-%EC%94%A8%EC%83%B5-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EC%9E%85%EB%AC%B8,0,"프로그래밍 언어,c#,입문,인프런",5.0,https://cdn.inflearn.com/public/courses/330288/cover/c5fd423c-beaf-4de3-84ef-5b1788e9d65e/330288-eng.png,False,False,0.0
인프런,정말 쉬운 Go 언어 중급,블룸필터,,https://www.inflearn.com/course/%EC%A0%95%EB%A7%90-%EC%89%AC%EC%9A%B4-go%EC%96%B8%EC%96%B4-%EC%A4%91%EA%B8%89,40000,"프로그래밍 언어,go,초급,인프런",0.0,https://cdn.inflearn.com/public/courses/330198/cover/5b58646f-d609-4610-86d3-a5e0ded5389e/Inflearn-go2.png,False,False,0.0
인프런,실무 환경 그대로 주문게시판 만들기 웹개발 기초 마스터,kitdow.on,,https://www.inflearn.com/course/%EC%8B%A4%EB%AC%B4-%EC%A3%BC%EB%AC%B8%EA%B2%8C%EC%8B%9C%ED%8C%90-%EC%9B%B9%EA%B0%9C%EB%B0%9C-%EA%B8%B0%EC%B4%88-%EB%A7%88%EC%8A%A4%ED%84%B0,135000,"풀스택,웹 개발,spring,넥사크로,oracle,초급,인프런",5.0,https://cdn.inflearn.com/public/courses/330189/cover/6cec6ffb-6a8e-4eb3-a03e-9bf08f74c512/%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%91%E1%85%B3%E1%84%85%E1%85%A5%E1%86%AB%20%E1%84%8B%E1%85%A9%E1%86%AF%E1%84%85%E1%85%B5%E1%84%82%E1%85%B3%E1%86%AB%20%E1%84%87%E1%85%A5%E1%84%8C%E1%85%A5%E1%86%AB%20v2%20230313%20.jpg,False,False,0.0
인프런,[웹 개발 풀스택 코스] 넷플릭스와 당근마켓 분석을 통해서 배우는 데이터베이스 기초,개발자의 품격,,https://www.inflearn.com/course/%EC%9B%B9%EA%B0%9C%EB%B0%9C-%ED%92%80%EC%8A%A4%ED%83%9D-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-%EA%B8%B0%EC%B4%88,0,"데이터베이스,dbms/rdbms,mysql,sql,입문,인프런",5.0,https://cdn.inflearn.com/public/courses/330079/cover/c142fdb2-b4fa-4b6a-9e8f-7bd48aed7635/fullstack-db-1.jpg,False,False,0.0
인프런,"DNN, CNN, RNN을 활용한 딥러닝 실무",마소캠퍼스,,https://www.inflearn.com/course/%EB%94%A5%EB%9F%AC%EB%8B%9D-%EC%8B%A4%EB%AC%B4-dnn-cnn-rnn,72000,"인공지능,데이터 사이언스,cnn,rnn,dnn,딥러닝,keras,tensorflow,초급,인프런",0.0,https://cdn.inflearn.com/public/courses/330068/cover/a6a9f72f-df8f-443c-91cc-b2b279aab2dd/330068-eng.jpg,False,False,0.0
인프런,딥러닝 입문,마소캠퍼스,,https://www.inflearn.com/course/%EB%94%A5%EB%9F%AC%EB%8B%9D-%EC%9E%85%EB%AC%B8-%EA%B0%95%EC%9D%98,54000,"인공지능,데이터 사이언스,딥러닝,keras,초급,인프런",4.0,https://cdn.inflearn.com/public/courses/330041/cover/5701aa26-651d-44cc-bb98-490d6a65fb93/330041-eng.jpg,False,False,0.0
인프런,실전 ORACLE SQL 활용,y2kdba,,https://www.inflearn.com/course/%EC%8B%A4%EC%A0%84-%EC%98%A4%EB%9D%BC%ED%81%B4-sql-%ED%99%9C%EC%9A%A9,100000,"데이터베이스,oracle,sql,초급,인프런",0.0,https://cdn.inflearn.com/public/courses/329987/cover/20a492ce-c256-4bca-9b1f-0bb22d25ba5a/329987-eng.png,False,False,0.0
인프런,Atlassian Jira & Confluence 관리자 교육 (Cloud 버전),열린기술공방,,https://www.inflearn.com/course/jira-confluence-%EA%B4%80%EB%A6%AC%EC%9E%90-%EA%B5%90%EC%9C%A1,77000,"기획,전략,pm,개발 도구,jira,confluence,협업 툴,프로젝트 관리,중급이상,인프런",5.0,https://cdn.inflearn.com/public/courses/329901/cover/cbe67581-d09b-4557-84aa-dca228bc1903/329901-eng.png,False,False,0.0
인프런,엔트리 기본기 뿌시기 (무료 강의),runcoding,,https://www.inflearn.com/course/%EC%97%94%ED%8A%B8%EB%A6%AC-%EA%B8%B0%EB%B3%B8%EA%B8%B0-%EB%BF%8C%EC%8B%9C%EA%B8%B0,0,"교양,기타,프로그래밍 언어,entry,블록코딩,입문,인프런",5.0,https://cdn.inflearn.com/public/courses/329847/cover/cd995616-f4ad-4f5c-a0db-0a2dba1dbdf3/329847-eng.png,False,False,0.0
인프런,"[관리코스 #3] DE, DBA (SSIS, SSAS, MachineLearning, BI, ETL)",개발자Park,,https://www.inflearn.com/course/%EA%B4%80%EB%A6%AC%EC%BD%94%EC%8A%A4-3-de-dba,70000,"데이터베이스,빅데이터,중급이상,인프런",5.0,https://cdn.inflearn.com/public/courses/329784/cover/c5e6543b-72c3-4471-b43f-15b9002e65ed/329784-eng.png,False,False,0.0
인프런,지금 당장 VueJS 프론트 개발 [사주 만세력],지금 당장,,https://www.inflearn.com/course/%EC%A7%80%EA%B8%88%EB%8B%B9%EC%9E%A5-vuejs-%ED%94%84%EB%9F%B0%ED%8A%B8-%EA%B0%9C%EB%B0%9C,30000,"프론트엔드,웹 개발,vue.js,초급,인프런",0.0,https://cdn.inflearn.com/public/courses/329751/cover/fae58a61-263c-48b9-aa1a-01e137a89eea/329751-eng.png,False,False,0.0
인프런,CUDA 프로그래밍 (6) - GPU 컴퓨팅 - C++/C 병렬처리 - 6부,출장중년,,https://www.inflearn.com/course/cuda-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-6,45000,"인공지능,프로그래밍 언어,cuda,gpu,c++,c,중급이상,인프런",5.0,https://cdn.inflearn.com/public/courses/329723/cover/3da3586b-0bf1-417d-b437-066f5816ef4e/%EC%8A%AC%EB%9D%BC%EC%9D%B4%EB%93%9C7.JPG,False,False,0.0
인프런,드디어 나왔다! 쌩초보 전용 안드로이드 프로그래밍 A-Z : 기초에서 수익 창출까지,Code With Joyce,,https://www.inflearn.com/course/%EC%8C%A9%EC%B4%88%EB%B3%B4-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EC%88%98%EC%9D%B5,80000,"모바일 앱 개발,android,kotlin,클론코딩,초급,인프런",4.714285714285714,https://cdn.inflearn.com/public/courses/329720/cover/e2c007f3-a974-4cd2-a01e-9dc6eceae534/329720-eng.jpg,False,False,0.0
인프런,시니어 백엔드 개발자가 알려주는 데이터베이스 개론 & SQL,쉬운코드,,https://www.inflearn.com/course/%EB%B0%B1%EC%97%94%EB%93%9C-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-%EA%B0%9C%EB%A1%A0,0,"데이터베이스,백엔드,dbms/rdbms,sql,입문,인프런",4.941176470588236,https://cdn.inflearn.com/public/courses/329667/cover/adc25cdf-e5ed-4724-ad8b-cd56724ba306/%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%91%E1%85%B3%E1%84%85%E1%85%A5%E1%86%AB_DB_%E1%84%83%E1%85%A2%E1%84%91%E1%85%AD%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B5.png,False,False,0.0
인프런,지금 당장 데브옵스 AWS,지금 당장,,https://www.inflearn.com/course/%EC%A7%80%EA%B8%88-%EB%8B%B9%EC%9E%A5-%EB%8D%B0%EB%B8%8C%EC%98%B5%EC%8A%A4-aws,30000,"데브옵스,인프라,aws,초급,인프런",2.0,https://cdn.inflearn.com/public/courses/329624/cover/daaabe97-05b4-48a1-87a4-d51bae8bf431/329624-eng.png,False,False,0.0
인프런,Atlassian Confluence 사용법 기초,열린기술공방,,https://www.inflearn.com/course/confluence-%EC%82%AC%EC%9A%A9%EB%B2%95-%EA%B8%B0%EC%B4%88,33000,"기획,전략,pm,개발 도구,confluence,협업 툴,업무 생산성,프로젝트 관리,초급,인프런",5.0,https://cdn.inflearn.com/public/courses/329587/cover/5af802a8-1606-46ad-9886-c93d66cca040/329587-eng.png,False,False,0.0
인프런,게임코딩급행열차,윤농 Yunnong,,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84-%EC%BD%94%EB%94%A9-%EA%B8%89%ED%96%89-%EC%97%B4%EC%B0%A8,0,"게임 프로그래밍,게임 개발,unity,선형대수학,알고리즘,초급,인프런",5.0,https://cdn.inflearn.com/public/courses/329586/cover/2d34d55e-7f3a-4b09-9594-f02b98979464/329586-eng.png,False,False,0.0
인프런,CUDA 프로그래밍 (2) - GPU 컴퓨팅 - C++/C 병렬처리 - 2부,출장중년,,https://www.inflearn.com/course/cuda-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-2,45000,"인공지능,프로그래밍 언어,cuda,gpu,병렬 처리,c++,c,중급이상,인프런",5.0,https://cdn.inflearn.com/public/courses/329544/cover/1b4c1d65-83ac-4ee2-99f1-29cc440aec61/%EC%8A%AC%EB%9D%BC%EC%9D%B4%EB%93%9C3.JPG,False,False,0.0
인프런,[웹개발 입문] 혼자서도 개발하는 HTML과 CSS with 당근마켓,MJ코딩,,https://www.inflearn.com/course/%EC%9B%B9%EA%B0%9C%EB%B0%9C-%EC%9E%85%EB%AC%B8-html-css,25000,"웹 개발,프론트엔드,웹 퍼블리싱,html/css,입문,인프런",5.0,https://cdn.inflearn.com/public/courses/329537/cover/e58304bd-ac81-4ec4-88c8-479cde58188a/329537-eng.png,False,False,0.0
인프런,JPA & Spring Data JPA 기초,최범균,,https://www.inflearn.com/course/jpa-spring-data-%EA%B8%B0%EC%B4%88,0,"백엔드,웹 개발,spring,jpa,초급,인프런",4.785714285714286,https://cdn.inflearn.com/public/courses/329494/cover/1c24cf07-3998-4ba1-8f50-32f4758e1e10/329494-eng.png,False,False,0.0
인프런,블로그 자동화 프로그램 개발 강의 (파이썬 + 셀레니움),김지유,,https://www.inflearn.com/course/%EB%B8%94%EB%A1%9C%EA%B7%B8-%EC%9E%90%EB%8F%99%ED%99%94-%ED%8C%8C%EC%9D%B4%EC%8D%AC,90000,"교양,기타,업무 자동화,selenium,python,초급,인프런",5.0,https://cdn.inflearn.com/public/courses/329443/cover/28e09d28-4890-4b5d-8273-99aa7dde1308/329443-eng-resize.png,False,False,0.0
인프런,컴퓨터활용능력2급 필기+실기 2in1,두목넷,,https://www.inflearn.com/course/%EC%BB%B4%ED%93%A8%ED%84%B0%ED%99%9C%EC%9A%A9%EB%8A%A5%EB%A0%A5-2%EA%B8%89-%ED%95%84%EA%B8%B0-%EC%8B%A4%EA%B8%B0-2in1,70000,"자격증,자격증,컴퓨터활용능력,초급,인프런",0.0,https://cdn.inflearn.com/public/courses/329382/cover/c908ac49-76f3-4950-a228-9bcea1e57770/%EA%B0%95%EC%9D%98%EC%A0%95%EB%B3%B4%ED%8E%98%EC%9D%B4%EC%A7%80_%EB%B3%B5%EC%82%AC%EB%B3%B8-001.png,False,False,0.0
인프런,ASP.NET core Blazor 디테일 강의 - 초급편,백승철,,https://www.inflearn.com/course/asp-dot-net-core-blazor-%EC%B4%88%EA%B8%89,34000,"웹 개발,백엔드,프론트엔드,asp,.net,blazor,초급,인프런",3.857142857142857,https://cdn.inflearn.com/public/courses/329332/cover/ddee61a7-2657-4dc1-80e5-9c42263795b2/329332-eng.png,False,False,0.0
인프런,"[자동화 완전 정복] 인스타그램 휴대폰, 웹 자동화 프로그램 개발",김지유,,https://www.inflearn.com/course/%EC%9E%90%EB%8F%99%ED%99%94-%EC%99%84%EC%A0%84-%EC%A0%95%EB%B3%B5-%EC%9D%B8%EC%8A%A4%ED%83%80%EA%B7%B8%EB%9E%A8-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8,39000,"업무 자동화,교양,기타,selenium,python,초급,인프런",5.0,https://cdn.inflearn.com/public/courses/329289/cover/0d38eeb1-b3ff-4593-81f5-8da64078b140/329289-eng.png,False,False,0.0
인프런,Clicker Game을 여러 블록체인에서 구현하기,DSRV Dev Guild,,https://www.inflearn.com/course/dsrv-dev-playground,0,"블록체인,웹 개발,dapp,초급,인프런",5.0,https://cdn.inflearn.com/public/courses/329224/cover/4a942dc5-ba90-4daf-8916-e2e8e4621863/329224-eng-resize.png,False,False,0.0
인프런,게임처럼 공부하는 git 던전,리이오,,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84%EC%B2%98%EB%9F%BC-git%EB%8D%98%EC%A0%84,0,"개발 도구,git,github,입문,인프런",4.909090909090909,https://cdn.inflearn.com/public/courses/329167/cover/8165c0da-90c6-46b4-9235-f31d0d355326/329167-eng.png,False,False,0.0
인프런,30분 요약강좌 시즌5 : 알잘딱깔센 flex & grid,제주코딩베이스캠프,,https://www.inflearn.com/course/30%EB%B6%84-%EC%8B%9C%EC%A6%8C5-flex-gird,0,"웹 개발,웹 퍼블리싱,프론트엔드,html/css,반응형 웹,flex,초급,인프런",4.928571428571429,https://cdn.inflearn.com/public/courses/329130/cover/99c5a76f-a0c0-4c7d-8667-1ec13bf9b0cb/329130-eng-resize.png,False,False,0.0
인프런,예제로 배우는 파이썬 터틀 프로젝트 2편 [비전공자 초급 과정],코드덤,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%84%B0%ED%8B%80-2,70000,"프로그래밍 언어,python,초급,인프런",0.0,https://cdn.inflearn.com/public/courses/329042/cover/251d05ca-dd57-4466-8493-0fb2e40038c1/%ED%8C%8C%EC%9D%B4%EC%8D%AC%20%ED%84%B0%ED%8B%80%20%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8%202%ED%8E%B8%20%EC%BD%94%EB%93%9C%EB%8D%A4.png,False,False,0.0
인프런,언리얼 엔진 5 스파르타 클래스,YAL,,https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-%EC%97%94%EC%A7%845-%EC%95%A0%EB%8B%88%EB%A9%94%EC%9D%B4%EC%85%98,100000,"게임 프로그래밍,게임 아트,그래픽,게임 개발,unreal engine,ue blueprint,초급,인프런",4.636363636363637,https://cdn.inflearn.com/public/courses/328930/cover/e84756c4-11cd-40d4-85ee-67060c7c52d8/%EC%82%BC%EC%A2%85%EC%84%B8%ED%8A%B8%20%EB%A9%94%EC%9D%B8.jpg,False,False,0.0
인프런,"레이텍(LaTeX), 코드를 컴파일하니 pdf 문서가 만들어져요! - 입문편",까룬,,https://www.inflearn.com/course/latex-%EC%BD%94%EB%93%9C-%EC%BB%B4%ED%8C%8C%EC%9D%BC-pdf-%EC%9E%85%EB%AC%B8,10000,"오피스,프로그래밍 언어,latex,입문,인프런",0.0,https://cdn.inflearn.com/public/courses/328835/cover/1ea3652d-6f5a-4501-ad7c-47e591d980a3/%EA%B0%95%EC%9D%98%EB%A1%9C%EA%B3%A0.png,False,False,0.0
